ppt_ID,strmMap_id,upSlp_acre,wshed_name,imputed_sm,imputedPpt,base_fc,conf
3418,0,786,,2,373,52.26500000000,3
3379,0,27188,,1,4077,37.72970000000,2
3310,0,728,,1,779,33.00000000000,4
3419,0,367,,1,964,28.84220000000,6
3381,0,3705,,1,260,29.09490000000,2
3414,0,5440,,1,3972,6.13728000000,2
3227,0,2944,,1,1556,7.37938000000,3
3410,0,6273,,1,119,12.98070000000,2
3509,0,1558,,1,5304,0.00000000000,3
3426,0,3045,,1,4075,22.56860000000,3
3302,0,95805,,1,5415,26.00690000000,1
3428,0,3822,,1,718,18.76060000000,3
3343,0,718,,6,779,22.00000000000,5
3406,0,1716,,2,1994,43.31700000000,3
3423,0,408,,5,2048,1.00000000000,6
3479,0,733,,1,4150,3.00000000000,4
3403,0,26330,,6,4295,13.37360000000,8
3517,0,1282,,1,122,2.00000000000,3
3433,0,27081,,6,4340,13.61230000000,8
3424,0,468,,6,4956,29.87200000000,5
3438,0,519,,5,394,0.00000000000,5
3442,0,389,,5,224,18.00000000000,5
3443,0,885,,6,251,13.00000000000,9
3415,0,632,,1,483,0.00000000000,3
3347,0,4802,,1,1504,27.73900000000,2
3447,0,422,,5,3939,0.99526500000,5
3452,0,987,,1,511,9.00000000000,4
3482,0,780843,,1,2351,19.81710000000,1
3451,0,1231,,4,6010,31.94800000000,4
3455,0,453,,5,1405,0.00000000000,5
3454,0,153595,,1,1091,33.04930000000,2
3440,0,379,,2,2438,48.25360000000,3
3429,0,471,,6,809,42.00000000000,5
3459,0,5126,,2,1504,46.13500000000,3
3395,0,924799,,6,2351,20.88100000000,8
3398,0,582,,2,2337,54.00000000000,3
3409,0,628,,1,1530,14.08930000000,3
3466,0,2168,,6,559,19.02830000000,9
3352,0,2322,,1,893,34.38240000000,2
3450,0,544,,1,734,13.94860000000,4
3425,0,8502,,1,5097,6.59918000000,2
3468,0,362,,1,385,7.03873000000,6
3368,0,676,,1,4996,0.00000000000,4
3386,0,2073,,4,2502,38.85320000000,4
3474,0,28616,,1,4126,37.65260000000,2
3421,0,4549,,1,664,28.87560000000,2
3457,0,3561,,4,283,17.13990000000,4
3445,0,29402,,6,4466,14.06150000000,9
3444,0,582,,4,1963,23.00000000000,4
3413,0,1788,,6,1652,31.69650000000,5
3470,0,930354,,6,2351,21.01460000000,8
3484,0,485,,1,5252,2.00000000000,4
3486,0,964,,4,4565,31.00000000000,4
3485,0,368,,1,964,0.00000000000,6
3448,0,491,,2,5245,4.01631000000,3
3417,0,765,,4,67,30.07840000000,4
3483,0,1062,,6,868,10.01880000000,5
3492,0,5786,,1,3779,35.57840000000,2
3407,0,850,,4,2564,22.00000000000,4
3490,0,1044,,1,1490,35.06710000000,4
3478,0,948870,,1,2351,21.81170000000,1
3494,0,488,,5,5540,43.35310000000,5
3503,0,1999,,2,5267,31.45340000000,3
3511,0,1467,,5,1671,25.83840000000,5
3512,0,457,,4,1477,49.21470000000,4
3506,0,31187,,4,4504,14.84600000000,4
3463,0,457,,6,4578,0.00000000000,5
3467,0,1357,,1,685,14.14660000000,3
3481,0,680,,1,4996,8.97354000000,4
3518,0,472,,5,250,33.14000000000,5
3520,0,1964,,1,608,12.94070000000,2
3522,0,925,,5,170,22.00000000000,6
3514,0,31712,,4,4504,14.65210000000,4
3525,0,445,,6,4578,0.00000000000,5
3441,0,1135,,2,2118,14.02470000000,2
3523,0,41464,,6,4717,15.84160000000,9
3480,0,6038,,5,1993,28.89100000000,5
3495,0,490,,1,1501,0.00000000000,4
3513,0,3625,,2,266,35.29510000000,3
3533,0,22636,,1,539,33.36360000000,2
3532,0,23166,,1,1430,32.65330000000,2
3528,0,147746,,1,945,34.17420000000,2
3536,0,372,,1,5286,31.82820000000,6
3537,0,5520,,1,1838,4.09501000000,2
3349,0,1482,,2,5468,25.00000000000,3
3491,0,1720,,4,668,8.15123000000,4
3510,0,456,,5,3884,5.97371000000,6
3539,0,9808,,2,5631,31.35120000000,2
3499,0,1146,,2,5305,17.08910000000,3
3498,0,2424,,2,2239,29.47670000000,2
3529,0,33191,,4,4576,14.78690000000,4
3370,0,11693,,1,1676,31.27870000000,2
3545,0,610,,1,684,44.00000000000,3
3546,0,10002,,1,1173,35.91130000000,2
3521,0,950419,,1,2351,21.79950000000,1
3547,0,2225,,5,726,27.00000000000,5
3548,0,35612,,4,4644,15.60920000000,4
3540,0,11340,,5,858,30.53280000000,5
3551,0,2071,,1,1827,18.01740000000,2
3552,0,773,,4,1351,51.13210000000,4
3488,0,931198,,6,2351,21.00600000000,8
3394,0,1480,,4,785,14.01900000000,4
3535,0,24350,,1,4242,32.57890000000,1
3557,0,922,,4,88,32.00000000000,4
3508,0,611,,1,684,34.00000000000,3
3507,0,700,,1,830,40.00000000000,4
3534,20,1323,Chiwawa,0,3534,10.36610000000,10
3501,19,946,Chiwawa,0,3501,11.09320000000,10
3554,0,467,,1,242,49.00000000000,5
3473,0,4807,,1,1504,34.54960000000,2
3489,0,810,,4,2044,0.00000000000,4
3500,0,823,,4,1811,27.00000000000,4
3563,0,7904,,1,1734,35.52030000000,2
3568,0,1997,,1,62,37.49610000000,2
3437,0,860,,1,5157,17.11880000000,2
3556,0,955630,,6,2351,21.30120000000,8
3549,0,1106,,1,4521,0.00000000000,4
3599,0,2335,,1,56,33.36840000000,2
3577,0,1444,,1,785,41.22120000000,3
3543,0,3225,,1,755,32.47400000000,3
3673,0,1727,,1,1613,1.00000000000,2
3576,0,959034,,6,2351,21.32720000000,8
3564,0,589,,2,2337,13.00000000000,2
3579,0,956971,,1,2351,21.67370000000,1
3584,0,426,,2,2380,1.00000000000,3
3585,0,7236,,1,3809,37.37010000000,2
3586,0,2698,,1,183,3.23496000000,2
3578,0,3094,,1,1129,0.60508300000,3
3553,0,12390,,2,1125,31.92370000000,3
3377,0,2853,,2,2103,23.73610000000,3
3569,0,1438,,1,785,37.17870000000,3
3401,0,1826,,2,6183,42.04600000000,3
3595,0,369,,1,966,1.00543000000,6
3544,0,39507,,4,4677,16.21170000000,4
3598,0,1094,,5,920,14.97260000000,6
3600,0,517,,5,394,3.01161000000,5
3542,0,1874,,6,572,14.08320000000,5
3601,0,552,,5,148,22.00000000000,5
3562,0,924,,5,170,9.01949000000,6
3572,0,381,,4,2048,0.00000000000,4
3604,0,1380,,6,527,16.02320000000,5
3567,0,816,,6,519,10.02460000000,8
3580,0,2666,,6,1376,13.59080000000,5
3602,0,4228,,5,921,13.60900000000,6
3560,0,2606,,4,1376,20.84560000000,4
3583,0,960108,,6,2351,21.32040000000,8
3590,0,403,,4,2438,18.81190000000,4
3612,0,626,,1,1654,31.00000000000,3
3618,0,547,,1,1314,36.00000000000,4
3619,0,713,,1,190,45.00000000000,4
3550,0,616,,2,1257,34.11050000000,4
3597,0,632,,4,1764,32.10130000000,4
3526,0,507,,1,261,29.88170000000,4
3615,0,1145,,2,2118,26.44810000000,2
3607,0,514,,1,917,2.00000000000,4
3624,0,146382,,1,910,34.40360000000,2
3626,0,4682,,1,5778,4.40198000000,2
3627,0,464,,1,1551,1.00864000000,5
3487,0,3782,,2,260,30.65370000000,2
3625,6,371,Upper Entiat,0,3625,0.00000000000,10
3497,0,1086,,4,430,23.00000000000,5
3637,13,564,Upper Entiat,0,3637,0.00000000000,10
3587,0,15633,,4,1023,30.45720000000,4
3639,0,650,,4,1589,41.87090000000,4
3496,0,34971,,1,201,36.44940000000,2
3644,0,1619,,2,275,33.63630000000,4
3640,0,16384,,4,1023,30.92970000000,4
3605,0,570,,2,2337,21.00000000000,2
3515,0,1765,,2,6183,28.03180000000,3
3646,0,6287,,1,119,38.92670000000,2
3649,0,5524,,1,1838,38.92140000000,2
3651,0,740,,1,1105,39.00000000000,4
3614,0,7072,,1,925,1.18280000000,2
3653,0,139157,,0,0,36.11420000000,0
3430,0,97454,,1,5469,25.92140000000,2
3606,0,958882,,1,2351,21.64960000000,1
3565,0,5994,,1,416,36.69870000000,2
3650,0,1185,,2,2118,35.05910000000,2
3524,0,322160,,1,2052,19.36690000000,2
3641,0,444,,1,540,25.11280000000,5
3656,0,1056484,,1,2351,22.04290000000,1
3666,0,348,,2,186,26.14960000000,3
3621,0,884,,6,1048,33.00000000000,5
3633,0,4996,,4,1992,28.97810000000,4
3667,0,4993,,1,484,40.17180000000,2
3663,0,349,,1,113,0.00000000000,2
3622,0,2128,,1,127,27.62420000000,2
3642,0,18456,,1,573,31.68820000000,2
3647,9,2778,Upper Entiat,0,3647,6.60202000000,10
3662,0,966470,,6,2351,21.32810000000,8
3674,24,616,Upper Entiat,0,3674,17.00000000000,10
3676,0,358,,1,777,4.00000000000,6
3677,0,431,,2,2380,41.00000000000,3
3678,0,963,,4,1231,36.00000000000,4
3613,0,963313,,6,2351,21.32120000000,8
3725,0,2681,,1,6131,23.24130000000,2
3684,0,356,,1,443,0.00000000000,6
3608,0,6477,,6,384,13.22330000000,7
3685,0,4754,,1,5778,18.34630000000,2
3686,0,713,,4,830,40.11230000000,4
3689,0,663,,4,741,39.00000000000,4
3661,0,445,,4,1946,31.00000000000,4
3694,0,516,,5,1318,0.00000000000,5
3645,0,37244,,1,4409,36.04580000000,2
3665,0,457,,1,258,3.00000000000,5
3681,37,365,Chiwawa,0,3681,5.02742000000,10
3697,40,649,Chiwawa,0,3697,14.00000000000,10
3682,0,1057197,,1,2351,22.03370000000,1
3566,0,2341,,2,1168,17.07740000000,3
3527,0,1551,,4,440,26.00000000000,4
3630,0,1211,,4,6042,27.76330000000,4
3652,0,493,,4,1092,35.39330000000,4
3690,0,669,,1,5036,1.00299000000,4
3616,0,1691,,1,2512,6.00000000000,2
3702,0,1978,,1,3957,1.00609000000,2
3628,0,925,,1,1576,1.00000000000,4
3664,0,324344,,1,2098,19.31750000000,2
3706,0,1533,,1,1988,0.62529500000,3
3620,0,1853,,5,5920,32.96490000000,5
3691,0,1113,,5,1631,16.89860000000,5
3672,0,516,,5,853,30.11630000000,5
3708,0,462,,1,1234,33.14310000000,5
3446,49,4002,Chiwawa,0,3446,18.00000000000,10
3698,50,1139,Chiwawa,0,3698,9.58824000000,10
3660,0,669,,5,1600,15.00000000000,5
3717,0,2776,,1,3647,6.00865000000,2
3718,0,1059,,1,109,0.00000000000,4
3659,0,1445,,2,5468,26.03600000000,3
3715,0,365,,1,1186,0.00000000000,6
3671,0,677,,6,1327,4.01183000000,5
3699,0,4165,,4,1809,20.83260000000,4
3710,0,3095,,4,164,32.36150000000,4
3727,0,354,,1,5306,7.03960000000,6
3724,0,395,,5,703,13.06590000000,5
3668,0,1810,,4,1652,31.69040000000,4
3732,0,1503,,1,900,29.03860000000,3
3735,0,507,,2,1135,25.89740000000,4
3719,0,715,,6,1432,40.00000000000,6
3738,0,1314,,4,1599,40.93760000000,4
3733,0,2945,,1,954,40.16140000000,3
3675,0,967856,,6,2351,21.32520000000,8
3730,0,3633,,4,252,14.22180000000,4
3743,0,7118,,5,2440,27.50040000000,6
3658,0,684,,1,719,16.00000000000,4
3592,0,4202,,1,921,38.89750000000,3
3745,0,391,,5,2048,1.00000000000,5
3705,0,4182,,1,2019,0.93845800000,3
3688,0,11832,,5,2095,15.47710000000,6
3737,0,372,,5,2506,34.36670000000,6
3669,0,24476,,4,1355,31.19620000000,4
3611,0,1471,,4,785,5.01361000000,4
3741,0,465,,6,129,24.91810000000,8
3643,0,829,,1,412,17.91330000000,2
3670,0,2774,,1,3647,23.72420000000,2
3739,0,425,,2,2380,1.00471000000,2
3701,0,516,,1,175,0.00000000000,4
3519,0,5468,,1,1621,10.33610000000,2
3493,0,2404,,5,2239,5.00416000000,5
3836,0,1146,,5,2118,4.00000000000,5
3784,0,656,,1,1600,3.00000000000,4
3757,0,566,,5,2337,0.00000000000,6
3769,0,653,,1,423,0.00000000000,4
3856,0,75756,,1,661,23.05720000000,2
3731,0,1245,,4,1866,20.84310000000,4
3744,0,76529,,1,673,22.88200000000,2
3752,72,543,Chiwawa,0,3752,18.53430000000,10
3740,0,5568,,4,812,18.00050000000,4
3763,0,61899,,1,627,52.72440000000,1
3764,76,560,Chiwawa,0,3764,7.97145000000,10
3746,0,351,,6,204,6.03425000000,6
3742,0,975050,,6,2351,21.37050000000,8
3766,0,526,,5,1318,0.00000000000,5
3693,67,3590,Chiwawa,0,3693,34.99640000000,10
3760,71,1701,Chiwawa,0,3760,15.84080000000,10
3748,0,637,,4,684,12.03770000000,4
3771,0,373,,1,1062,33.00000000000,6
3790,0,866,,1,187,34.07860000000,2
3776,0,61226,,1,627,53.28530000000,1
3777,0,511,,1,329,0.00000000000,4
3770,69,5354,Chiwawa,0,3770,28.85400000000,10
3778,68,347,Chiwawa,0,3778,51.00000000000,10
3775,0,1296,,1,162,33.75900000000,3
3779,70,5743,Chiwawa,0,3779,30.20660000000,10
3780,0,975,,1,891,49.10060000000,4
3781,94,428,Chiwawa,0,3781,23.10760000000,10
3723,0,587,,2,2337,17.00000000000,3
3788,0,347,,1,186,17.00000000000,2
3765,0,6549,,2,879,16.91140000000,2
3796,0,423,,2,869,43.20350000000,3
3797,0,753,,6,779,22.05840000000,6
3791,0,2342,,6,206,15.58260000000,5
3783,0,453,,1,118,22.09740000000,5
3703,0,8483,,1,5097,36.89140000000,2
3704,0,1060329,,1,2351,22.00060000000,1
3655,0,2420,,6,656,21.98180000000,5
3798,0,4968,,6,647,22.34720000000,7
3753,0,1320,,5,801,13.97880000000,5
3802,0,546,,6,367,17.00000000000,5
3747,0,5181,,1,2531,35.45530000000,2
3800,0,8961,,1,2073,36.14380000000,3
3782,79,6326,Chiwawa,0,3782,29.76240000000,10
3617,78,4877,Chiwawa,0,3617,20.16900000000,10
3654,28,6417,Upper Entiat,0,3654,11.50120000000,10
3795,27,477,Upper Entiat,0,3795,0.00000000000,10
3807,0,353,,1,905,0.00000000000,6
3799,0,389,,4,2048,0.00000000000,4
3805,0,356,,6,1115,11.00000000000,5
3772,0,13696,,6,419,15.41690000000,5
3858,0,7571,,1,695,5.90293000000,2
3812,0,1169,,6,2118,3.00000000000,5
3755,43,631,Upper Entiat,0,3755,0.99683200000,10
3787,42,753,Upper Entiat,0,3787,9.02392000000,10
3815,0,1855,,5,1061,14.00000000000,6
3816,0,456,,6,1930,0.00000000000,7
3449,0,7436,,1,2440,17.91320000000,2
3754,0,3758,,1,376,19.90780000000,2
3793,0,530,,1,148,4.00000000000,4
3803,0,393,,5,2048,0.00000000000,6
3720,0,1351,,1,685,17.02520000000,3
3810,0,7849,,4,1734,19.09850000000,4
3789,0,1893,,5,572,19.00000000000,5
3825,0,2238,,6,726,23.32760000000,9
3824,0,703,,1,116,18.00000000000,4
3696,0,38823,,1,1657,35.61930000000,2
3828,0,7676,,1,557,7.53106000000,2
3829,0,52329,,1,501,61.16590000000,1
3785,0,498,,1,603,9.03618000000,4
3709,0,3788,,1,267,18.44730000000,2
3801,0,8078,,6,2072,22.63380000000,5
3838,0,1588,,2,5304,45.05670000000,3
3758,0,1555,,1,4648,2.31976000000,3
3835,0,3116,,1,5691,0.26929400000,3
3830,0,392,,5,2048,0.00000000000,5
3841,0,929,,1,43,6.00000000000,4
3814,0,1035,,1,4625,0.21279700000,4
3804,0,1892,,1,1652,4.24029000000,3
3734,0,1224,,1,1866,4.34028000000,3
3809,31,7250,Upper Entiat,0,3809,10.90800000000,10
3846,32,536,Upper Entiat,0,3846,8.00000000000,10
3849,0,481,,1,1092,5.00000000000,4
3854,0,1653,,1,725,0.28013700000,2
3826,0,707,,1,497,17.04810000000,4
3842,0,2101,,1,6088,5.15704000000,2
3857,0,5701,,4,568,29.42260000000,4
3859,0,5126,,1,5447,5.08096000000,2
3736,0,3484,,2,1332,24.67270000000,3
3820,0,1075970,,1,2351,21.88300000000,1
3728,0,8467,,4,2340,25.61350000000,4
3840,0,10866,,2,512,26.94530000000,3
3850,0,1444,,1,785,11.03050000000,3
3768,0,978530,,6,2351,21.34680000000,8
3869,0,73241,,1,5282,23.29390000000,2
3870,0,25794,,4,2134,31.30850000000,4
3806,0,14268,,1,428,35.89530000000,2
3872,0,617,,1,1344,0.00000000000,3
3861,0,550,,1,1818,0.00000000000,4
3817,0,14604,,2,405,15.35410000000,3
3865,0,647,,1,2280,18.00000000000,3
3876,0,848,,1,824,0.48076100000,2
3879,0,5797,,5,416,16.32370000000,6
3851,0,435,,4,1101,0.00000000000,4
3873,0,1026,,5,1231,34.22050000000,6
3827,0,518,,1,1066,1.00386000000,4
3925,0,1497,,1,5552,3.00000000000,3
3847,0,333684,,1,2203,19.34390000000,1
3853,37,8010,Upper Entiat,0,3853,10.83570000000,10
3884,44,475,Upper Entiat,0,3884,6.00000000000,10
3843,41,809,Upper Entiat,0,3843,0.00000000000,10
3845,0,5239,,1,2531,0.87197900000,2
3831,0,39875,,1,393,35.29660000000,2
3893,0,67228,,1,4940,25.05480000000,2
3822,0,1184,,2,2118,8.00000000000,2
3885,0,1078248,,1,2351,21.84540000000,1
3818,55,1909,Upper Entiat,0,3818,6.78143000000,10
3890,57,650,Upper Entiat,0,3890,11.03380000000,10
3886,0,447,,1,846,38.00000000000,5
3874,0,411,,2,2380,36.00000000000,2
3898,0,359,,1,211,1.00000000000,6
3901,0,373,,1,1062,0.00000000000,6
3844,0,584,,4,1970,9.00000000000,4
3902,0,652,,1,423,5.00000000000,4
3819,0,963,,4,1185,4.97925000000,5
3848,0,518,,1,1066,30.11580000000,4
3904,0,489,,5,261,16.06550000000,6
3907,0,625,,5,684,22.00000000000,5
3908,0,51522,,1,1713,62.10600000000,2
3909,0,693,,1,330,0.00000000000,4
3911,0,471,,1,809,1.02994000000,5
3887,0,539,,1,367,0.00000000000,4
3995,0,4779,,4,5893,31.76210000000,4
3912,0,429,,4,869,7.96275000000,4
3917,0,6397,,4,384,14.69880000000,4
3915,0,1732,,1,1613,2.00230000000,2
3714,90,7781,Chiwawa,0,3714,19.78140000000,10
3903,91,955,Chiwawa,0,3903,23.00000000000,10
3924,0,346,,1,670,1.00579000000,2
3905,0,1638,,4,353,4.98499000000,4
3878,0,21093,,5,602,15.65320000000,6
3871,0,1004751,,6,2351,21.60390000000,8
3891,51,9724,Upper Entiat,0,3891,9.86763000000,10
3933,54,374,Upper Entiat,0,3933,0.00000000000,10
3931,0,21646,,5,710,15.66710000000,6
3934,0,499,,5,1501,17.00000000000,5
3936,0,374,,5,1817,23.00000000000,5
3937,0,4424,,5,921,15.96280000000,6
3938,0,477,,6,776,21.00000000000,8
3852,0,3938,,1,243,5.20604000000,3
3860,0,1041,,1,1490,3.00000000000,4
3823,0,1534,,1,978,3.20164000000,3
3947,0,3259,,5,607,14.66300000000,5
3866,0,15264,,5,1023,28.34170000000,5
3954,0,1055,,6,2003,19.96210000000,9
3951,0,13260,,2,1665,26.60840000000,2
3808,108,12988,Chiwawa,0,3808,26.78920000000,10
3950,0,497,,6,781,7.00000000000,6
3875,0,15329,,1,3958,35.09020000000,2
3756,0,8717,,1,818,8.71184000000,2
3952,0,1083467,,1,2351,21.77250000000,1
3957,114,1971,Chiwawa,0,3957,8.22710000000,10
3989,0,638,,5,684,16.05020000000,5
3960,0,1551,,1,4648,30.96000000000,3
3962,0,5413,,6,2012,14.85170000000,8
3965,0,939,,1,4245,1.00000000000,4
3877,0,2352,,1,726,25.31140000000,2
3895,62,4025,Upper Entiat,0,3895,11.96220000000,10
3968,0,483,,2,5540,28.23230000000,3
3970,0,715,,1,1718,0.00000000000,4
3971,80,983,Upper Entiat,0,3971,27.00000000000,10
3974,0,65071,,1,4976,25.59780000000,1
3953,0,719,,2,4150,2.99167000000,2
3977,0,2244,,6,206,9.25162000000,5
3978,0,1446,,1,114,1.11970000000,3
3979,0,700,,2,4150,3.01717000000,2
3980,0,2388,,6,206,18.98400000000,5
3959,0,1496,,2,4632,12.00200000000,3
3948,0,471,,5,2499,28.87690000000,5
4026,0,1136,,5,1771,35.06160000000,5
3942,0,389,,5,2438,8.95378000000,5
3986,0,574,,6,383,21.00000000000,5
3961,0,17012,,1,1198,34.70520000000,2
3927,0,23068,,5,735,15.82000000000,6
3988,0,399,,5,692,15.91990000000,6
3964,0,1162,,2,2118,43.92430000000,3
3906,0,1936,,1,374,34.89580000000,2
3976,0,1556,,1,5304,3.42891000000,3
3943,0,5117,,1,1360,4.83833000000,2
3939,119,423,Chiwawa,0,3939,0.00000000000,10
3993,122,818,Chiwawa,0,3993,8.00748000000,10
3991,118,358,Chiwawa,0,3991,17.09510000000,10
3999,134,592,Chiwawa,0,3999,0.00000000000,10
4002,0,3139,,1,161,5.99713000000,3
4003,0,61898,,1,627,26.52910000000,1
4004,0,3537,,1,5133,31.47510000000,2
3867,0,10321,,2,5631,23.44700000000,3
4006,0,42434,,1,4717,27.59940000000,1
3868,0,1253,,1,386,11.01760000000,3
4024,0,41117,,1,437,28.10570000000,2
3987,0,17712,,1,413,34.10580000000,2
3821,0,6451,,1,4854,18.53800000000,2
3919,0,928,,4,1398,0.00000000000,4
3990,0,3120,,1,5691,38.28640000000,3
3792,0,2137,,1,2502,16.98760000000,2
3923,107,9550,Chiwawa,0,3923,20.84210000000,10
4012,111,357,Chiwawa,0,4012,41.23000000000,10
3955,0,29170,,4,1578,27.67160000000,4
4011,0,491,,1,1501,15.00000000000,4
3916,0,1608,,1,4964,3.30669000000,3
3982,0,2161,,4,6088,32.31170000000,4
4018,0,1193,,5,1698,34.05700000000,6
4005,48,438,Upper Entiat,6,3939,1.00916000000,8
3998,0,6787,,1,5249,4.58074000000,2
4021,47,370,Upper Entiat,2,934,4.00000000000,3
4023,0,596,,5,3764,6.97653000000,5
4001,0,426,,5,2380,7.03291000000,6
3928,0,1006849,,6,2351,21.57830000000,8
3926,0,745,,1,228,11.96530000000,4
3984,0,483,,1,1092,12.94620000000,4
3881,0,1312,,5,3534,6.27753000000,5
3958,127,15466,Chiwawa,0,3958,24.63200000000,10
4101,0,1352,,1,685,2.00000000000,3
4031,0,2481,,1,2239,33.83510000000,2
4033,150,898,Chiwawa,0,4033,27.00000000000,10
3935,0,584,,1,1549,4.20812000000,5
4036,0,769,,1,1038,3.98961000000,3
4037,0,399,,1,522,9.94995000000,5
3892,0,41776,,1,4717,34.48320000000,1
4038,0,535,,1,3846,0.00000000000,4
4040,0,1082,,1,430,2.00740000000,4
4041,0,49698,,1,1700,64.23020000000,2
4042,0,639,,1,475,2.00000000000,3
4028,0,3328,,1,5281,28.76320000000,2
4035,0,60682,,1,613,26.67080000000,1
4045,0,785,,1,371,16.04080000000,3
4046,0,58731,,1,613,26.78830000000,1
3975,0,57889,,1,613,27.05730000000,1
4047,0,986,,1,511,30.06090000000,4
4044,0,39240,,1,4494,28.06230000000,2
3956,0,1157,,1,4666,32.61520000000,3
3972,73,5457,Upper Entiat,0,3972,15.47150000000,10
3932,72,10512,Upper Entiat,0,3932,9.71757000000,10
4048,0,1736,,1,1613,22.79340000000,2
4054,0,575,,6,2337,0.00000000000,8
4049,0,981,,1,3971,35.74610000000,4
4013,0,30536,,1,4221,26.90790000000,1
4043,0,355,,4,905,0.00000000000,5
4030,0,24877,,1,1355,29.88720000000,1
3913,0,991,,1,511,5.98790000000,4
4039,0,1139328,,1,2351,22.08490000000,1
3832,0,5712,,1,349,16.94310000000,2
3983,0,529,,1,334,4.04550000000,4
4059,0,344,,1,670,0.00000000000,2
4071,0,33334,,1,992,29.07830000000,2
4057,0,4362,,1,392,25.14990000000,3
4009,0,504,,1,1532,4.01589000000,4
3922,0,940,,1,39,0.00000000000,4
4058,0,1139771,,1,2351,22.07780000000,1
3969,0,3627,,1,266,20.93360000000,2
4060,0,5058,,1,647,22.88030000000,2
4029,0,1075,,1,974,16.96840000000,4
4065,0,372,,5,3991,16.00000000000,6
3889,0,1380,,1,244,19.02760000000,3
4068,0,47514,,1,4899,67.04970000000,1
3900,0,1563,,1,440,0.99872000000,3
4061,0,4251,,1,1491,18.33690000000,3
4069,0,515,,1,2102,6.00000000000,4
4070,0,3552,,1,5133,6.46256000000,2
4072,0,6587,,1,4377,7.90091000000,2
4073,0,875,,1,790,5.05730000000,2
4074,0,28705,,1,4126,30.57060000000,2
4020,64,1604,Upper Entiat,0,4020,5.74331000000,10
4034,130,16633,Chiwawa,0,4034,24.90580000000,10
4014,129,10201,Chiwawa,0,4014,20.95490000000,10
4076,67,444,Upper Entiat,0,4076,0.00000000000,10
4052,0,1007906,,6,2351,21.57410000000,8
4017,0,761,,1,1924,1.00527000000,3
4066,0,6665,,1,879,23.03710000000,2
4015,0,471,,1,809,0.00000000000,5
4032,0,1891,,1,1652,7.66216000000,3
4016,0,2687,,5,3647,8.79593000000,6
4050,0,817,,2,3993,0.00000000000,2
4091,0,980,,1,1192,8.00000000000,4
4092,0,747,,1,228,20.94380000000,4
4093,0,565,,2,2337,28.00000000000,3
4096,0,7156,,6,107,16.87210000000,5
4097,0,1723,,2,1994,44.86490000000,3
3920,0,1500,,4,5491,40.05340000000,4
4081,0,426,,5,1745,34.83590000000,5
4056,0,31226,,1,4221,26.66520000000,1
4104,0,5734,,4,568,31.31690000000,4
4077,142,27223,Chiwawa,0,4077,23.82920000000,10
4107,156,494,Chiwawa,0,4107,36.43850000000,10
3896,0,2105,,1,6088,6.99335000000,2
4087,0,581,,4,2337,0.00000000000,4
4109,0,441,,1,262,1.00000000000,5
4110,0,545,,1,734,3.00000000000,4
4112,0,554,,1,2320,11.00000000000,4
4114,0,3724,,1,260,8.63401000000,2
4116,0,407,,6,2438,8.00000000000,5
4118,0,1415,,1,344,35.94920000000,3
4119,0,26948,,1,4340,30.30620000000,2
4120,0,26279,,1,1120,30.84370000000,2
4117,0,628,,1,1530,8.00000000000,3
4132,0,2386,,2,1168,10.66770000000,2
4083,0,616,,1,3674,5.01625000000,3
4055,0,740,,5,931,10.00000000000,5
4082,0,26693,,1,1260,28.88890000000,2
4064,0,1141465,,1,2351,22.05610000000,1
4108,148,27802,Chiwawa,0,4108,24.07740000000,10
4123,0,471,,5,81,22.00000000000,6
4080,0,426,,5,1796,23.00000000000,5
4127,147,492,Chiwawa,0,4127,58.76040000000,10
4128,0,5734,,6,349,14.93490000000,9
4131,0,1416,,1,344,10.98450000000,3
4000,0,1028,,6,4906,14.00000000000,5
4134,0,1386,,6,744,14.95950000000,5
4106,0,993,,1,316,1.99598000000,4
4051,93,17286,Upper Entiat,0,4051,12.19020000000,10
4140,0,1009255,,6,2351,21.56030000000,8
4142,102,475,Upper Entiat,0,4142,21.00000000000,10
4125,0,410,,2,2380,2.00000000000,2
4133,0,1333,,1,1599,8.01200000000,3
4139,0,608,,6,1478,12.27790000000,5
4147,0,2095,,1,6088,3.63197000000,2
4189,0,837,,5,412,7.00000000000,6
4067,0,3107,,1,5691,18.24490000000,3
4099,0,10491,,1,3932,19.73540000000,2
4075,88,3061,Upper Entiat,0,4075,7.07722000000,10
4138,0,6336,,1,3782,24.58270000000,2
4124,0,1168500,,1,2351,22.21070000000,1
4129,0,387,,6,2438,7.00000000000,5
4199,98,1024,Upper Entiat,0,4199,7.98438000000,10
4148,0,423,,6,2380,9.04260000000,9
4158,0,2190,,1,559,0.00000000000,2
4160,0,3215,,5,607,15.54870000000,5
4161,0,2087,,5,559,12.32110000000,6
4164,0,674,,1,4996,0.00000000000,4
4126,154,28572,Chiwawa,0,4126,24.76480000000,10
4165,0,346,,1,670,12.13920000000,2
4085,0,656,,1,1600,12.00000000000,4
4167,0,514,,1,917,8.00000000000,4
4168,163,739,Chiwawa,0,4168,38.00000000000,10
4105,0,37779,,2,1632,28.94420000000,2
4170,0,442,,1,262,17.15420000000,5
4053,0,1428,,1,5491,27.18940000000,3
4088,0,3784,,1,267,7.68880000000,2
4103,0,429,,1,3781,21.00000000000,4
4174,0,1041,,4,1490,42.00000000000,4
4175,0,364,,4,5613,51.00000000000,4
