OID_,ppt_ID,shed,scen,treatment,delta
,708, ,7,50,0.1663070
,688, ,7,50,0.1675960
,700, ,7,50,0.1649460
,707, ,7,50,0.0000000
,888, ,7,50,0.0000000
,684, ,7,50,0.0000000
,685, ,7,50,0.0000000
,717, ,7,50,0.1537830
,719, ,7,50,0.0000000
,720, ,7,50,0.0000000
,709, ,7,50,0.1580120
,725, ,7,50,0.0000000
,727, ,7,50,0.0000000
,749, ,7,50,0.0000000
,752, ,7,50,0.0000000
,568, ,7,50,0.0000000
,753, ,7,50,0.0000000
,755, ,7,50,0.0000000
,769, ,7,50,0.0000000
,765, ,7,50,0.0000000
,721, ,7,50,0.0000000
,777, ,7,50,0.0000000
,775, ,7,50,0.0000000
,790, ,7,50,0.0000000
,793, ,7,50,0.0000000
,785, ,7,50,0.0000000
,722, ,7,50,0.1209190
,798, ,7,50,0.0000000
,813, ,7,50,0.0000000
,814, ,7,50,0.0000000
,754, ,7,50,0.0000000
,667, ,7,50,0.0000000
,811, ,7,50,0.0000000
,812, ,7,50,0.0000000
,797, ,7,50,0.1197740
,853, ,7,50,0.0000000
,846, ,7,50,0.0000000
,848, ,7,50,0.0000000
,855, ,7,50,0.0000000
,818, ,7,50,0.0000000
,830, ,7,50,0.0000000
,819, ,7,50,0.0000000
,837, ,7,50,0.1189350
,664, ,7,50,0.0000000
,893, ,7,50,0.0000000
,868, ,7,50,0.0000000
,870, ,7,50,0.0902950
,915, ,7,50,0.0000000
,917, ,7,50,0.0000000
,879, ,7,50,0.0000000
,905, ,7,50,0.0000000
,911, ,7,50,0.0000000
,910, ,7,50,0.0894552
,966, ,7,50,0.0000000
,925, ,7,50,0.0000000
,945, ,7,50,0.0884537
,920, ,7,50,0.0000000
,969, ,7,50,0.0000000
,964, ,7,50,0.0000000
,897, ,7,50,0.0000000
,900, ,7,50,0.0000000
,972, ,7,50,0.0000000
,968, ,7,50,0.0000000
,981, ,7,50,0.0000000
,990, ,7,50,0.0000000
,987, ,7,50,0.0000000
,1010, ,7,50,0.0000000
,961, ,7,50,0.0000000
,858, ,7,50,0.0000000
,949, ,7,50,0.0000000
,1009, ,7,50,0.0000000
,978, ,7,50,0.0000000
,1011, ,7,50,0.0000000
,1055, ,7,50,0.0000000
,1062, ,7,50,0.0000000
,1064, ,7,50,0.0000000
,986, ,7,50,0.0000000
,899, ,7,50,0.0000000
,976, ,7,50,0.0871283
,1020, ,7,50,0.0000000
,1068, ,7,50,0.0858786
,1092, ,7,50,0.0000000
,1063, ,7,50,0.0000000
,1093, ,7,50,0.0000000
,1015, ,7,50,0.0000000
,1099, ,7,50,0.0000000
,1038, ,7,50,0.0000000
,1088, ,7,50,0.0000000
,1101, ,7,50,0.0000000
,1113, ,7,50,0.0000000
,1032, ,7,50,0.0000000
,1102, ,7,50,0.0000000
,1091, ,7,50,0.0854155
,1115, ,7,50,0.0000000
,1035, ,7,50,0.0000000
,1120, ,7,50,0.0000000
,1086, ,7,50,0.0000000
,1048, ,7,50,0.0000000
,1105, ,7,50,0.0000000
,1129, ,7,50,0.0000000
,1121, ,7,50,0.0000000
,1138, ,7,50,0.0000000
,1142, ,7,50,0.0000000
,1122, ,7,50,0.0726704
,1145, ,7,50,0.0000000
,1125, ,7,50,0.0000000
,1136, ,7,50,0.0000000
,1057, ,7,50,0.0000000
,1163, ,7,50,0.0000000
,1137, ,7,50,0.0000000
,1171, ,7,50,0.0000000
,1157, ,7,50,0.0000000
,1177, ,7,50,0.0000000
,1180, ,7,50,0.0000000
,1185, ,7,50,0.0000000
,1192, ,7,50,0.0000000
,1202, ,7,50,0.0000000
,1203, ,7,50,0.0000000
,1183, ,7,50,0.0000000
,1023, ,7,50,0.0000000
,1223, ,7,50,0.0000000
,1224, ,7,50,0.0000000
,1186, ,7,50,0.0000000
,1234, ,7,50,0.0000000
,1235, ,7,50,0.0000000
,1123, ,7,50,0.0000000
,1150, ,7,50,0.0711554
,1218, ,7,50,0.0000000
,1194, ,7,50,0.0000000
,1258, ,7,50,0.0000000
,1259, ,7,50,0.0000000
,1233, ,7,50,0.0000000
,1281, ,7,50,0.0000000
,1220, ,7,50,0.0000000
,1307, ,7,50,0.0000000
,1331, ,7,50,0.0000000
,1341, ,7,50,0.0000000
,1317, ,7,50,0.0000000
,1343, ,7,50,0.0000000
,1314, ,7,50,0.0000000
,1346, ,7,50,0.0000000
,1358, ,7,50,0.0000000
,1332, ,7,50,0.0000000
,1370, ,7,50,0.0000000
,1289, ,7,50,0.0000000
,1350, ,7,50,0.0000000
,1367, ,7,50,0.0000000
,1369, ,7,50,0.0000000
,1360, ,7,50,0.0000000
,1261, ,7,50,0.0690211
,1383, ,7,50,0.0000000
,1355, ,7,50,0.0000000
,1344, ,7,50,0.0000000
,1327, ,7,50,0.0000000
,1318, ,7,50,0.0000000
,1390, ,7,50,0.0000000
,1152, ,7,50,0.0000000
,1384, ,7,50,0.0684688
,1405, ,7,50,0.0000000
,1364, ,7,50,0.0000000
,1409, ,7,50,0.0000000
,1349, ,7,50,0.0000000
,1444, ,7,50,0.0000000
,1400, ,7,50,0.0000000
,1399, ,7,50,0.0682398
,1426, ,7,50,0.0000000
,1398, ,7,50,0.0000000
,1408, ,7,50,0.0000000
,1389, ,7,50,0.0000000
,1456, ,7,50,0.0000000
,1435, ,7,50,0.0000000
,1478, ,7,50,0.0000000
,1363, ,7,50,0.0000000
,1490, ,7,50,0.0000000
,1491, ,7,50,0.0000000
,1477, ,7,50,0.0000000
,1428, ,7,50,0.0619224
,1540, ,7,50,0.0000000
,1504, ,7,50,0.0000000
,1506, ,7,50,0.0000000
,1512, ,7,50,0.0000000
,1501, ,7,50,0.0000000
,1481, ,7,50,0.0000000
,1544, ,7,50,0.0000000
,1543, ,7,50,0.0000000
,1500, ,7,50,0.0000000
,1554, ,7,50,0.0000000
,1557, ,7,50,0.0000000
,1562, ,7,50,0.0000000
,1556, ,7,50,0.0000000
,1572, ,7,50,0.0000000
,1581, ,7,50,0.0000000
,1578, ,7,50,0.0000000
,1526, ,7,50,0.0615778
,1376, ,7,50,0.0000000
,1545, ,7,50,0.0000000
,1530, ,7,50,0.0000000
,1580, ,7,50,0.0000000
,1599, ,7,50,0.0000000
,1542, ,7,50,0.0000000
,1613, ,7,50,0.0000000
,1531, ,7,50,0.0000000
,1586, ,7,50,0.0000000
,1625, ,7,50,0.0000000
,1626, ,7,50,0.0000000
,1638, ,7,50,0.0000000
,1665, ,7,50,0.0000000
,1806, ,7,50,0.0000000
,1552, ,7,50,0.0000000
,1600, ,7,50,0.0000000
,1632, ,7,50,0.0000000
,1658, ,7,50,0.0000000
,1547, ,7,50,0.0000000
,1609, ,7,50,0.0000000
,1652, ,7,50,0.0000000
,1676, ,7,50,0.0000000
,1590, ,7,50,0.0000000
,1685, ,7,50,0.0000000
,1700, ,7,50,0.0000000
,1687, ,7,50,0.0000000
,1690, ,7,50,0.0000000
,1584, ,7,50,0.0537086
,1699, ,7,50,0.0000000
,1702, ,7,50,0.0535757
,1713, ,7,50,0.0000000
,1686, ,7,50,0.0000000
,1631, ,7,50,0.0000000
,1666, ,7,50,0.0000000
,1720, ,7,50,0.0000000
,1733, ,7,50,0.0000000
,1717, ,7,50,0.0000000
,1657, ,7,50,0.0000000
,1730, ,7,50,0.0000000
,1669, ,7,50,0.0000000
,1605, ,7,50,0.0000000
,1732, ,7,50,0.0000000
,1734, ,7,50,0.0000000
,1736, ,7,50,0.0000000
,1698, ,7,50,0.0000000
,1771, ,7,50,0.0000000
,1735, ,7,50,0.0000000
,1762, ,7,50,0.0000000
,1769, ,7,50,0.0000000
,1719, ,7,50,0.0441535
,1779, ,7,50,0.0000000
,1800, ,7,50,0.0000000
,1803, ,7,50,0.0000000
,1796, ,7,50,0.0000000
,1809, ,7,50,0.0000000
,1831, ,7,50,0.0000000
,1817, ,7,50,0.0000000
,1818, ,7,50,0.0000000
,1819, ,7,50,0.0000000
,1860, ,7,50,0.0000000
,1850, ,7,50,0.0000000
,1781, ,7,50,0.0439602
,1862, ,7,50,0.0000000
,1863, ,7,50,0.0000000
,1838, ,7,50,0.0000000
,1780, ,7,50,0.0000000
,1865, ,7,50,0.0431419
,1930, ,7,50,0.0000000
,1902, ,7,50,0.0000000
,2019, ,7,50,0.0000000
,1947, ,7,50,0.0000000
,1951, ,7,50,0.0000000
,1938, ,7,50,0.0000000
,1957, ,7,50,0.0000000
,1966, ,7,50,0.0000000
,1866, ,7,50,0.0000000
,1988, ,7,50,0.0000000
,1990, ,7,50,0.0000000
,1980, ,7,50,0.0000000
,2005, ,7,50,0.0000000
,2006, ,7,50,0.0000000
,2007, ,7,50,0.0000000
,1970, ,7,50,0.0000000
,1994, ,7,50,0.0000000
,1995, ,7,50,0.0407701
,2048, ,7,50,0.0000000
,2044, ,7,50,0.0000000
,1987, ,7,50,0.0000000
,2052, ,7,50,0.0406449
,2045, ,7,50,0.0000000
,2102, ,7,50,0.0000000
,2098, ,7,50,0.0403490
,2119, ,7,50,0.0000000
,2123, ,7,50,0.0000000
,2103, ,7,50,0.0000000
,2144, ,7,50,0.0401188
,2211, ,7,50,0.0000000
,2135, ,7,50,0.0000000
,2239, ,7,50,0.0000000
,2084, ,7,50,0.0000000
,2280, ,7,50,0.0000000
,2118, ,7,50,0.0000000
,2336, ,7,50,0.0000000
,2340, ,7,50,0.0000000
,2341, ,7,50,0.0000000
,2320, ,7,50,0.0000000
,2203, ,7,50,0.0390751
,2337, ,7,50,0.0000000
,2380, ,7,50,0.0000000
,2381, ,7,50,0.0000000
,2421, ,7,50,0.0000000
,2422, ,7,50,0.0000000
,2438, ,7,50,0.0000000
,2440, ,7,50,0.0000000
,2512, ,7,50,0.0000000
,2506, ,7,50,0.0000000
,2499, ,7,50,0.0000000
,2502, ,7,50,0.0000000
,2444, ,7,50,0.0000000
,2519, ,7,50,0.0000000
,2531, ,7,50,0.0000000
,2564, ,7,50,0.0000000
,3625, ,7,50,0.0000000
,3795, ,7,50,0.0000000
,3843, ,7,50,0.0000000
,3933, ,7,50,0.0000000
,3939, ,7,50,0.0000000
,3999, ,7,50,0.0000000
,4076, ,7,50,0.0000000
,4424, ,7,50,0.0000000
,4527, ,7,50,0.0000000
,4567, ,7,50,0.0000000
,4578, ,7,50,0.0000000
,4816, ,7,50,0.0000000
,4939, ,7,50,0.0000000
,5057, ,7,50,0.0000000
,5154, ,7,50,0.0000000
,5280, ,7,50,0.0000000
,5387, ,7,50,0.0000000
,5635, ,7,50,0.0000000
,5581, ,7,50,0.0000000
,5649, ,7,50,0.0000000
,5700, ,7,50,0.0000000
,5547, ,7,50,0.0000000
,5691, ,7,50,0.0000000
,5770, ,7,50,0.0000000
,5811, ,7,50,0.0000000
,5876, ,7,50,0.0000000
,5893, ,7,50,0.0000000
,5839, ,7,50,0.0000000
,5920, ,7,50,0.0000000
,5905, ,7,50,0.0000000
,6036, ,7,50,0.0000000
,6010, ,7,50,0.0000000
,6086, ,7,50,0.0000000
,6042, ,7,50,0.0000000
,6088, ,7,50,0.0000000
,6145, ,7,50,0.0000000
,6106, ,7,50,0.0000000
,6131, ,7,50,0.0000000
,6162, ,7,50,0.0000000
,6147, ,7,50,0.0000000
,6183, ,7,50,0.0000000
,6288, ,7,50,0.0000000
,43, ,7,30,0.0000000
,61, ,7,30,0.0000000
,62, ,7,30,0.0000000
,74, ,7,30,0.0000000
,89, ,7,30,0.0000000
,86, ,7,30,0.0000000
,91, ,7,30,0.0000000
,105, ,7,30,0.0000000
,114, ,7,30,0.0000000
,119, ,7,30,0.0000000
,106, ,7,30,0.0000000
,129, ,7,30,0.0000000
,137, ,7,30,0.0000000
,148, ,7,30,0.0000000
,140, ,7,30,0.0000000
,150, ,7,30,0.0000000
,147, ,7,30,0.0000000
,161, ,7,30,0.0000000
,160, ,7,30,0.0000000
,95, ,7,30,0.0000000
,182, ,7,30,0.0000000
,183, ,7,30,0.0000000
,187, ,7,30,0.0000000
,189, ,7,30,0.0000000
,204, ,7,30,0.0000000
,181, ,7,30,0.0000000
,206, ,7,30,0.0000000
,205, ,7,30,0.0000000
,157, ,7,30,0.0000000
,153, ,7,30,0.0000000
,207, ,7,30,0.0000000
,211, ,7,30,0.0000000
,166, ,7,30,0.0000000
,223, ,7,30,0.0000000
,169, ,7,30,0.0000000
,217, ,7,30,0.0000000
,237, ,7,30,0.0000000
,209, ,7,30,0.0000000
,226, ,7,30,0.0000000
,228, ,7,30,0.0000000
,234, ,7,30,0.0000000
,235, ,7,30,0.0000000
,208, ,7,30,0.0000000
,239, ,7,30,0.0000000
,242, ,7,30,0.0000000
,243, ,7,30,0.0000000
,227, ,7,30,0.0000000
,250, ,7,30,0.0000000
,261, ,7,30,0.0000000
,262, ,7,30,0.0000000
,251, ,7,30,0.0000000
,316, ,7,30,0.0000000
,267, ,7,30,0.0000000
,294, ,7,30,0.0000000
,330, ,7,30,0.0000000
,344, ,7,30,0.0000000
,352, ,7,30,0.0000000
,225, ,7,30,0.0000000
,374, ,7,30,0.0000000
,351, ,7,30,0.0000000
,375, ,7,30,0.0000000
,376, ,7,30,0.0000000
,367, ,7,30,0.0000000
,383, ,7,30,0.0000000
,385, ,7,30,0.0000000
,358, ,7,30,0.0000000
,386, ,7,30,0.0000000
,416, ,7,30,0.0000000
,333, ,7,30,0.0000000
,422, ,7,30,0.0000000
,423, ,7,30,0.0000000
,391, ,7,30,0.0000000
,434, ,7,30,0.0000000
,393, ,7,30,0.0000000
,430, ,7,30,0.0000000
,349, ,7,30,0.0000000
,440, ,7,30,0.0000000
,443, ,7,30,0.0000000
,459, ,7,30,0.0000000
,419, ,7,30,0.0000000
,401, ,7,30,0.0000000
,384, ,7,30,0.0000000
,476, ,7,30,0.0000000
,488, ,7,30,0.0000000
,445, ,7,30,0.0000000
,491, ,7,30,0.0000000
,499, ,7,30,0.0000000
,500, ,7,30,0.0000000
,437, ,7,30,0.0000000
,490, ,7,30,0.0000000
,481, ,7,30,0.0000000
,487, ,7,30,0.0000000
,475, ,7,30,0.0000000
,527, ,7,30,0.0000000
,558, ,7,30,0.0000000
,479, ,7,30,0.0000000
,572, ,7,30,0.0000000
,559, ,7,30,0.0000000
,576, ,7,30,0.0000000
,573, ,7,30,0.0000000
,578, ,7,30,0.0000000
,501, ,7,30,0.0000000
,615, ,7,30,0.0000000
,613, ,7,30,0.0000000
,607, ,7,30,0.0000000
,628, ,7,30,0.0000000
,629, ,7,30,0.0000000
,641, ,7,30,0.0000000
,632, ,7,30,0.0000000
,577, ,7,30,0.0000000
,597, ,7,30,0.0000000
,655, ,7,30,0.0000000
,512, ,7,30,0.0000000
,627, ,7,30,0.0000000
,687, ,7,30,0.0000000
,647, ,7,30,0.0000000
,672, ,7,30,0.0000000
,693, ,7,30,0.0000000
,657, ,7,30,0.0000000
,690, ,7,30,0.0000000
,663, ,7,30,0.0000000
,691, ,7,30,0.0000000
,602, ,7,30,0.0000000
,703, ,7,30,0.0000000
,692, ,7,30,0.0000000
,726, ,7,30,0.0000000
,710, ,7,30,0.0000000
,731, ,7,30,0.0000000
,734, ,7,30,0.0000000
,738, ,7,30,0.0000000
,706, ,7,30,0.0000000
,741, ,7,30,0.0000000
,744, ,7,30,0.0000000
,748, ,7,30,0.0000000
,718, ,7,30,0.0000000
,656, ,7,30,0.0000000
,776, ,7,30,0.0000000
,779, ,7,30,0.0000000
,695, ,7,30,0.0000000
,781, ,7,30,0.0000000
,784, ,7,30,0.0000000
,608, ,7,30,0.0000000
,735, ,7,30,0.0000000
,740, ,7,30,0.0000000
,796, ,7,30,0.0000000
,788, ,7,30,0.0000000
,800, ,7,30,0.0000000
,809, ,7,30,0.0000000
,772, ,7,30,0.0000000
,824, ,7,30,0.0000000
,815, ,7,30,0.0000000
,869, ,7,30,0.0000000
,878, ,7,30,0.0000000
,891, ,7,30,0.0000000
,715, ,7,30,0.0000000
,873, ,7,30,0.0000000
,801, ,7,30,0.0000000
,889, ,7,30,0.0000000
,890, ,7,30,0.0000000
,904, ,7,30,0.0000000
,916, ,7,30,0.0000000
,918, ,7,30,0.0000000
,919, ,7,30,0.0000000
,876, ,7,30,0.0000000
,810, ,7,30,0.0000000
,934, ,7,30,0.0000000
,789, ,7,30,0.0000000
,952, ,7,30,0.0000000
,929, ,7,30,0.0000000
,954, ,7,30,0.0000000
,955, ,7,30,0.0000000
,959, ,7,30,0.0000000
,887, ,7,30,0.0000000
,956, ,7,30,0.0000000
,921, ,7,30,0.0000000
,974, ,7,30,0.0000000
,924, ,7,30,0.0000000
,931, ,7,30,0.0000000
,977, ,7,30,0.0000000
,948, ,7,30,0.0000000
,992, ,7,30,0.0000000
,993, ,7,30,0.0000000
,995, ,7,30,0.0000000
,825, ,7,30,0.0000000
,989, ,7,30,0.0000000
,1008, ,7,30,0.0000000
,1022, ,7,30,0.0000000
,953, ,7,30,0.0000000
,963, ,7,30,0.0000000
,1031, ,7,30,0.0000000
,1037, ,7,30,0.0000000
,1061, ,7,30,0.0000000
,985, ,7,30,0.0000000
,1066, ,7,30,0.0000000
,1081, ,7,30,0.0000000
,1042, ,7,30,0.0000000
,994, ,7,30,0.0000000
,1065, ,7,30,0.0000000
,1107, ,7,30,0.0000000
,1110, ,7,30,0.0000000
,1097, ,7,30,0.0000000
,1108, ,7,30,0.0000000
,928, ,7,30,0.0000000
,975, ,7,30,0.0000000
,1119, ,7,30,0.0000000
,1131, ,7,30,0.0000000
,1128, ,7,30,0.0000000
,1132, ,7,30,0.0000000
,1135, ,7,30,0.0000000
,1155, ,7,30,0.0000000
,1098, ,7,30,0.0000000
,1111, ,7,30,0.0000000
,1176, ,7,30,0.0000000
,1141, ,7,30,0.0000000
,1173, ,7,30,0.0000000
,1182, ,7,30,0.0000000
,1166, ,7,30,0.0000000
,1168, ,7,30,0.0000000
,1198, ,7,30,0.0000000
,1211, ,7,30,0.0000000
,1181, ,7,30,0.0000000
,1257, ,7,30,0.0000000
,1209, ,7,30,0.0000000
,1222, ,7,30,0.0000000
,1050, ,7,30,0.0000000
,1219, ,7,30,0.0000000
,1247, ,7,30,0.0000000
,1256, ,7,30,0.0000000
,1238, ,7,30,0.0000000
,1231, ,7,30,0.0000000
,1248, ,7,30,0.0000000
,1285, ,7,30,0.0000000
,991, ,7,30,0.0000000
,1246, ,7,30,0.0000000
,1260, ,7,30,0.0000000
,1322, ,7,30,0.0000000
,1262, ,7,30,0.0000000
,1323, ,7,30,0.0000000
,1339, ,7,30,0.0000000
,1340, ,7,30,0.0000000
,1342, ,7,30,0.0000000
,1345, ,7,30,0.0000000
,1301, ,7,30,0.0000000
,1351, ,7,30,0.0000000
,1378, ,7,30,0.0000000
,1371, ,7,30,0.0000000
,1366, ,7,30,0.0000000
,1380, ,7,30,0.0000000
,1386, ,7,30,0.0000000
,1387, ,7,30,0.0000000
,1393, ,7,30,0.0000000
,1402, ,7,30,0.0000000
,1403, ,7,30,0.0000000
,1397, ,7,30,0.0000000
,1413, ,7,30,0.0000000
,1417, ,7,30,0.0000000
,1381, ,7,30,0.0000000
,1432, ,7,30,0.0000000
,1438, ,7,30,0.0000000
,1439, ,7,30,0.0000000
,1451, ,7,30,0.0000000
,1452, ,7,30,0.0000000
,1462, ,7,30,0.0000000
,1463, ,7,30,0.0000000
,1492, ,7,30,0.0000000
,1414, ,7,30,0.0000000
,1525, ,7,30,0.0000000
,1529, ,7,30,0.0000000
,1511, ,7,30,0.0000000
,1532, ,7,30,0.0000000
,1541, ,7,30,0.0000000
,1430, ,7,30,0.0000000
,1418, ,7,30,0.0000000
,1551, ,7,30,0.0000000
,1499, ,7,30,0.0000000
,1555, ,7,30,0.0000000
,1588, ,7,30,0.0000000
,1589, ,7,30,0.0000000
,1550, ,7,30,0.0000000
,1610, ,7,30,0.0000000
,1576, ,7,30,0.0000000
,1606, ,7,30,0.0000000
,1549, ,7,30,0.0000000
,1620, ,7,30,0.0000000
,1553, ,7,30,0.0000000
,1621, ,7,30,0.0000000
,1636, ,7,30,0.0000000
,1607, ,7,30,0.0000000
,1660, ,7,30,0.0000000
,1661, ,7,30,0.0000000
,1663, ,7,30,0.0000000
,1664, ,7,30,0.0000000
,1640, ,7,30,0.0000000
,1654, ,7,30,0.0000000
,1670, ,7,30,0.0000000
,1671, ,7,30,0.0000000
,1711, ,7,30,0.0000000
,1712, ,7,30,0.0000000
,1672, ,7,30,0.0000000
,1656, ,7,30,0.0000000
,1723, ,7,30,0.0000000
,1724, ,7,30,0.0000000
,1745, ,7,30,0.0000000
,1764, ,7,30,0.0000000
,1718, ,7,30,0.0000000
,1716, ,7,30,0.0000000
,1797, ,7,30,0.0000000
,1794, ,7,30,0.0000000
,1810, ,7,30,0.0000000
,1784, ,7,30,0.0000000
,1821, ,7,30,0.0000000
,1811, ,7,30,0.0000000
,1849, ,7,30,0.0000000
,1887, ,7,30,0.0000000
,1890, ,7,30,0.0000000
,1868, ,7,30,0.0000000
,1891, ,7,30,0.0000000
,1776, ,7,30,0.0000000
,1827, ,7,30,0.0000000
,1907, ,7,30,0.0000000
,1924, ,7,30,0.0000000
,1869, ,7,30,0.0000000
,1925, ,7,30,0.0000000
,1884, ,7,30,0.0000000
,1946, ,7,30,0.0000000
,1919, ,7,30,0.0000000
,1955, ,7,30,0.0000000
,1976, ,7,30,0.0000000
,1992, ,7,30,0.0000000
,2003, ,7,30,0.0000000
,1940, ,7,30,0.0000000
,2022, ,7,30,0.0000000
,1914, ,7,30,0.0000000
,1963, ,7,30,0.0000000
,2064, ,7,30,0.0000000
,1885, ,7,30,0.0000000
,2025, ,7,30,0.0000000
,2012, ,7,30,0.0000000
,2072, ,7,30,0.0000000
,2074, ,7,30,0.0000000
,2077, ,7,30,0.0000000
,2073, ,7,30,0.0000000
,2066, ,7,30,0.0000000
,1993, ,7,30,0.0000000
,2089, ,7,30,0.0000000
,2095, ,7,30,0.0000000
,2097, ,7,30,0.0000000
,2094, ,7,30,0.0000000
,2101, ,7,30,0.0000000
,2091, ,7,30,0.0000000
,2134, ,7,30,0.0000000
,2086, ,7,30,0.0000000
,2202, ,7,30,0.0000000
,2238, ,7,30,0.0000000
,2241, ,7,30,0.0000000
,2131, ,7,30,0.0000000
,2264, ,7,30,0.0000000
,2300, ,7,30,0.0000000
,2310, ,7,30,0.0000000
,2348, ,7,30,0.0000000
,2351, ,7,30,0.0197527
,3534, ,7,30,0.0000000
,3501, ,7,30,0.0000000
,3637, ,7,30,0.0000000
,3647, ,7,30,0.0000000
,3674, ,7,30,0.0000000
,3681, ,7,30,0.0000000
,3697, ,7,30,0.0000000
,3446, ,7,30,0.0000000
,3698, ,7,30,0.0000000
,3752, ,7,30,0.0000000
,3764, ,7,30,0.0000000
,3693, ,7,30,0.0000000
,3760, ,7,30,0.0000000
,3770, ,7,30,0.0000000
,3778, ,7,30,0.0000000
,3779, ,7,30,0.0000000
,3781, ,7,30,0.0000000
,3782, ,7,30,0.0000000
,3617, ,7,30,0.0000000
,3654, ,7,30,0.0000000
,3755, ,7,30,199.8419952
,3787, ,7,30,0.0000000
,3809, ,7,30,0.0000000
,3846, ,7,30,0.0000000
,3853, ,7,30,0.0000000
,3884, ,7,30,0.0000000
,3818, ,7,30,33.0015984
,3890, ,7,30,0.0000000
,3714, ,7,30,0.0000000
,3903, ,7,30,0.0000000
,3891, ,7,30,0.0000000
,3808, ,7,30,0.0000000
,3957, ,7,30,0.0000000
,3895, ,7,30,15.6521997
,3971, ,7,30,0.0000000
,3993, ,7,30,0.0000000
,3991, ,7,30,0.0000000
,3923, ,7,30,0.0000000
,4012, ,7,30,0.0000000
,3958, ,7,30,0.0000000
,4033, ,7,30,0.0000000
,3972, ,7,30,11.5447998
,3932, ,7,30,0.0000000
,4020, ,7,30,0.0000000
,4034, ,7,30,0.0000000
,4014, ,7,30,0.0000000
,4077, ,7,30,0.0000000
,4107, ,7,30,0.0000000
,4108, ,7,30,0.0000000
,4127, ,7,30,0.0000000
,4051, ,7,30,3.6445701
,4142, ,7,30,0.0000000
,4075, ,7,30,0.0000000
,4199, ,7,30,0.0000000
,4126, ,7,30,0.0000000
,4168, ,7,30,0.0000000
,4150, ,7,30,0.0000000
,4177, ,7,30,0.0000000
,4169, ,7,30,0.0000000
,4136, ,7,30,0.0000000
,4143, ,7,30,3.4339900
,4153, ,7,30,0.0000000
,4221, ,7,30,0.0000000
,4228, ,7,30,0.0000000
,4227, ,7,30,2.7439001
,4245, ,7,30,0.0000000
,4232, ,7,30,0.0000000
,4271, ,7,30,0.0000000
,4272, ,7,30,0.0000000
,4242, ,7,30,2.5797501
,4298, ,7,30,0.0000000
,4318, ,7,30,0.0000000
,4280, ,7,30,0.0000000
,4316, ,7,30,0.0000000
,4329, ,7,30,0.0000000
,4178, ,7,30,0.0000000
,4295, ,7,30,2.4182401
,4339, ,7,30,0.0000000
,4333, ,7,30,0.0000000
,4372, ,7,30,0.0000000
,4373, ,7,30,0.0000000
,4281, ,7,30,0.0000000
,4328, ,7,30,0.0000000
,4399, ,7,30,0.0000000
,4382, ,7,30,0.0000000
,4340, ,7,30,2.3380101
,4288, ,7,30,0.0000000
,4445, ,7,30,0.0000000
,4439, ,7,30,2.2155001
,4465, ,7,30,0.0000000
,4311, ,7,30,0.0000000
,4063, ,7,30,0.0000000
,4409, ,7,30,0.0000000
,4503, ,7,30,0.0000000
,4476, ,7,30,0.0000000
,4466, ,7,30,2.1140201
,4497, ,7,30,0.0000000
,4377, ,7,30,0.0000000
,4498, ,7,30,0.0000000
,4495, ,7,30,0.0000000
,4494, ,7,30,0.0000000
,4536, ,7,30,0.0000000
,4547, ,7,30,0.0000000
,4504, ,7,30,1.9531300
,4577, ,7,30,0.0000000
,4533, ,7,30,0.0000000
,4565, ,7,30,0.0000000
,4341, ,7,30,0.0000000
,4625, ,7,30,0.0000000
,4632, ,7,30,0.0000000
,4576, ,7,30,1.8175499
,4648, ,7,30,0.0000000
,4553, ,7,30,0.0000000
,4666, ,7,30,0.0000000
,4660, ,7,30,0.0000000
,4670, ,7,30,0.0000000
,4644, ,7,30,1.6986600
,4680, ,7,30,0.0000000
,4610, ,7,30,0.0000000
,4681, ,7,30,0.0000000
,4606, ,7,30,0.0000000
,4664, ,7,30,0.0000000
,4602, ,7,30,0.0000000
,4683, ,7,30,0.0000000
,4690, ,7,30,0.0000000
,4704, ,7,30,0.0000000
,4677, ,7,30,1.6306000
,4521, ,7,30,0.0000000
,4722, ,7,30,0.0000000
,4728, ,7,30,0.0000000
,4634, ,7,30,0.0000000
,4721, ,7,30,0.0000000
,4743, ,7,30,0.0000000
,4671, ,7,30,0.0000000
,4732, ,7,30,0.0000000
,4700, ,7,30,0.0000000
,4750, ,7,30,0.0000000
,4741, ,7,30,0.0000000
,4791, ,7,30,0.0000000
,4759, ,7,30,0.0000000
,4821, ,7,30,0.0000000
,4792, ,7,30,0.0000000
,4742, ,7,30,0.0000000
,4823, ,7,30,0.0000000
,4803, ,7,30,0.0000000
,4717, ,7,30,1.5011400
,4859, ,7,30,0.0000000
,4873, ,7,30,0.0000000
,4886, ,7,30,0.0000000
,4889, ,7,30,0.0000000
,4890, ,7,30,0.0000000
,4891, ,7,30,0.0000000
,4901, ,7,30,0.0000000
,4912, ,7,30,0.0000000
,4899, ,7,30,1.3276900
,4770, ,7,30,0.0000000
,4906, ,7,30,0.0000000
,4956, ,7,30,0.0000000
,4963, ,7,30,0.0000000
,4959, ,7,30,0.0000000
,4970, ,7,30,0.0000000
,4964, ,7,30,0.0000000
,4996, ,7,30,0.0000000
,4940, ,7,30,0.9516330
,4924, ,7,30,0.0000000
,4854, ,7,30,0.0000000
,4984, ,7,30,0.0000000
,5023, ,7,30,0.9128450
,5068, ,7,30,0.0000000
,4976, ,7,30,0.0000000
,5075, ,7,30,0.0000000
