OID_,ppt_ID,shed,scen,treatment,delta
,8273, ,13,30,4.8277502
,8280, ,13,30,4.8208098
,8353, ,13,30,4.7997899
,8396, ,13,30,4.4490199
,8399, ,13,30,4.7588201
,8415, ,13,30,4.4036498
,8584, ,13,30,4.3972802
,8599, ,13,30,4.3868799
,8608, ,13,30,4.3778601
,8701, ,13,30,4.36906
,8813, ,13,30,4.3522701
,8845, ,13,30,4.34688
,8852, ,13,30,4.3344202
,8873, ,13,30,4.3134599
,8953, ,13,30,4.3083
,8991, ,13,30,4.3018599
,9013, ,13,30,4.2922902
,43, ,13,10,61.5385017
,61, ,13,10,70.4422989
,62, ,13,10,100.2689972
,74, ,13,10,63.5751991
,86, ,13,10,60.7925987
,89, ,13,10,80.4909973
,91, ,13,10,77.2745972
,95, ,13,10,64.3555984
,105, ,13,10,67.0820999
,106, ,13,10,70.7528
,114, ,13,10,69.2798996
,119, ,13,10,66.2780991
,129, ,13,10,66.6666031
,137, ,13,10,70.3627014
,140, ,13,10,66.1031036
,147, ,13,10,69.9110031
,148, ,13,10,63.7564011
,150, ,13,10,61.8013992
,153, ,13,10,65.4905014
,157, ,13,10,69.0686035
,160, ,13,10,69.8563995
,161, ,13,10,69.504097
,166, ,13,10,66.6667023
,169, ,13,10,69.1424026
,181, ,13,10,68.7500992
,182, ,13,10,74.0643997
,183, ,13,10,61.6296997
,187, ,13,10,73.1166
,189, ,13,10,62.6677017
,204, ,13,10,66.8566971
,205, ,13,10,58.6207008
,206, ,13,10,69.6968994
,207, ,13,10,63.0705986
,208, ,13,10,65.7078018
,209, ,13,10,65.1222
,211, ,13,10,63.1579018
,217, ,13,10,65.1054001
,223, ,13,10,64.6694031
,225, ,13,10,67.3215027
,226, ,13,10,64.8619003
,227, ,13,10,64.2373962
,228, ,13,10,59.1697998
,234, ,13,10,71.3807983
,235, ,13,10,61.5386009
,237, ,13,10,64.7096024
,239, ,13,10,63.5415001
,242, ,13,10,58.0644989
,243, ,13,10,64.0598984
,250, ,13,10,63.9160004
,251, ,13,10,67.8382034
,261, ,13,10,71.7108994
,262, ,13,10,66.6667023
,267, ,13,10,68.2350006
,294, ,13,10,61.1110992
,316, ,13,10,67.0158997
,330, ,13,10,68.8491974
,333, ,13,10,67.3964005
,344, ,13,10,66.6667023
,349, ,13,10,65.9204025
,351, ,13,10,63.3195992
,352, ,13,10,65.4353027
,358, ,13,10,67.1617966
,367, ,13,10,66.5432968
,374, ,13,10,66.7009964
,375, ,13,10,65.5496979
,376, ,13,10,63.0447006
,383, ,13,10,61.0063019
,384, ,13,10,62.6898003
,385, ,13,10,69.4220963
,386, ,13,10,66.4319
,391, ,13,10,73.4440002
,393, ,13,10,67.1639023
,401, ,13,10,49.9473991
,416, ,13,10,63.9188004
,419, ,13,10,65.808403
,422, ,13,10,64.0421982
,423, ,13,10,61.9047012
,430, ,13,10,66.6667023
,434, ,13,10,62.2431984
,437, ,13,10,67.1257019
,440, ,13,10,61.7196007
,443, ,13,10,58.8298988
,445, ,13,10,65.5074997
,450, ,13,10,63.8193016
,451, ,13,10,64.3897018
,459, ,13,10,63.0764999
,475, ,13,10,66.2753983
,476, ,13,10,66.6667023
,479, ,13,10,64.3546982
,481, ,13,10,63.1664009
,487, ,13,10,67.3338013
,488, ,13,10,73.3331985
,490, ,13,10,64.8086014
,491, ,13,10,60.0471001
,499, ,13,10,58.4500008
,500, ,13,10,60
,501, ,13,10,66.7612
,512, ,13,10,64.4992981
,527, ,13,10,67.5298996
,558, ,13,10,59.5069008
,559, ,13,10,65.5450974
,572, ,13,10,60
,573, ,13,10,63.8423996
,576, ,13,10,70.9676971
,577, ,13,10,65.6657028
,578, ,13,10,68.1818008
,597, ,13,10,63.7438011
,602, ,13,10,63.9957008
,607, ,13,10,66.1176987
,608, ,13,10,66.6664963
,613, ,13,10,66.6593018
,615, ,13,10,65.2435989
,627, ,13,10,66.6588974
,628, ,13,10,65.4853973
,629, ,13,10,62.9628983
,632, ,13,10,70
,641, ,13,10,61.9048004
,647, ,13,10,65.1865005
,655, ,13,10,64.7779007
,656, ,13,10,67.5690994
,657, ,13,10,75
,663, ,13,10,75
,672, ,13,10,66.3233032
,687, ,13,10,68
,690, ,13,10,65.6359024
,691, ,13,10,66.2172012
,692, ,13,10,62.8358002
,693, ,13,10,63.4426994
,695, ,13,10,66.1871033
,703, ,13,10,62.5
,706, ,13,10,66.322197
,710, ,13,10,64.0201035
,715, ,13,10,66.6925964
,718, ,13,10,65.7151031
,726, ,13,10,68.7845001
,731, ,13,10,71.0005035
,734, ,13,10,63.7532005
,735, ,13,10,64.0922012
,738, ,13,10,66.5908966
,740, ,13,10,66.3181
,741, ,13,10,63.4146004
,744, ,13,10,61.9188995
,748, ,13,10,67.6703033
,772, ,13,10,65.8510971
,776, ,13,10,66.7987976
,779, ,13,10,57.1428986
,781, ,13,10,66.5320969
,784, ,13,10,66.1306
,788, ,13,10,75.1502991
,789, ,13,10,53.9794998
,796, ,13,10,65
,800, ,13,10,65.8151016
,801, ,13,10,66.8058014
,809, ,13,10,63.0433998
,810, ,13,10,64.1352997
,815, ,13,10,65.8271027
,824, ,13,10,66.5878983
,825, ,13,10,66.0578995
,869, ,13,10,66.8202972
,873, ,13,10,66.6667023
,876, ,13,10,60.9334984
,878, ,13,10,65.8327026
,887, ,13,10,65.7851028
,889, ,13,10,63.3605003
,890, ,13,10,64.1559982
,891, ,13,10,63.7015991
,904, ,13,10,63.6058998
,916, ,13,10,68.790802
,918, ,13,10,65.3759995
,919, ,13,10,66.6664963
,921, ,13,10,63.1659012
,924, ,13,10,65.6294022
,928, ,13,10,67.7016983
,929, ,13,10,71.5995026
,931, ,13,10,73.6841965
,934, ,13,10,67.1496964
,947, ,13,10,63.1282005
,948, ,13,10,66.1374969
,952, ,13,10,65.7695007
,953, ,13,10,65.6056976
,954, ,13,10,62.8616982
,955, ,13,10,64.1700974
,956, ,13,10,66.0588989
,959, ,13,10,65.7421036
,963, ,13,10,65.7830963
,974, ,13,10,65.3237991
,975, ,13,10,64.1955032
,977, ,13,10,73.3333969
,985, ,13,10,64.7059021
,989, ,13,10,65.6156006
,991, ,13,10,66.5988007
,992, ,13,10,65.6547012
,993, ,13,10,65.7033997
,994, ,13,10,67.7418976
,995, ,13,10,69.9405975
,1008, ,13,10,65.6154022
,1022, ,13,10,70
,1031, ,13,10,65.7233963
,1037, ,13,10,61.8182983
,1042, ,13,10,65.696701
,1050, ,13,10,65.384697
,1061, ,13,10,71.0270996
,1065, ,13,10,65.876503
,1066, ,13,10,63.9788017
,1081, ,13,10,64.1768036
,1097, ,13,10,65.6921005
,1098, ,13,10,52.7056999
,1107, ,13,10,58.8235016
,1108, ,13,10,66.6666031
,1110, ,13,10,63.4614983
,1111, ,13,10,65.9120026
,1119, ,13,10,65.6884995
,1128, ,13,10,64.7558975
,1131, ,13,10,64.7418976
,1132, ,13,10,65.6743011
,1135, ,13,10,64.4131012
,1141, ,13,10,64.6624985
,1155, ,13,10,65.6748962
,1166, ,13,10,65.7174988
,1168, ,13,10,50.3913002
,1173, ,13,10,64.469902
,1176, ,13,10,63.6363983
,1181, ,13,10,64.8508987
,1182, ,13,10,63.2653008
,1198, ,13,10,65.0401001
,1200, ,13,10,65.7238007
,1209, ,13,10,64.8414001
,1211, ,13,10,63.1579018
,1219, ,13,10,64.7733002
,1222, ,13,10,70.6950989
,1231, ,13,10,70.3386002
,1238, ,13,10,65.7033997
,1246, ,13,10,65.1486969
,1247, ,13,10,57.9452019
,1248, ,13,10,60.9798012
,1256, ,13,10,65.0409012
,1257, ,13,10,64.151001
,1260, ,13,10,64.716301
,1262, ,13,10,65.1588974
,1285, ,13,10,65.2832031
,1301, ,13,10,65.5139999
,1322, ,13,10,66.2947006
,1323, ,13,10,64.7345963
,1339, ,13,10,63.8728981
,1340, ,13,10,65.0541992
,1342, ,13,10,66.1104965
,1345, ,13,10,64.2917023
,1351, ,13,10,64
,1366, ,13,10,65.4757004
,1371, ,13,10,67.7418976
,1378, ,13,10,64.4490967
,1380, ,13,10,63.1652985
,1381, ,13,10,65.6325989
,1386, ,13,10,66.4660034
,1387, ,13,10,56.2500992
,1393, ,13,10,65.5540009
,1394, ,13,10,65.5671005
,1397, ,13,10,65.563797
,1402, ,13,10,75.979599
,1403, ,13,10,65.7145996
,1413, ,13,10,53.846199
,1414, ,13,10,65.5753021
,1417, ,13,10,64.9256973
,1418, ,13,10,63.6362991
,1430, ,13,10,65.6787033
,1432, ,13,10,64.8648987
,1438, ,13,10,64.9561996
,1439, ,13,10,66.6667023
,1451, ,13,10,72.7307968
,1452, ,13,10,65.3205032
,1462, ,13,10,65.2070007
,1463, ,13,10,65.5538025
,1492, ,13,10,74
,1499, ,13,10,65.5746994
,1511, ,13,10,65.3746033
,1525, ,13,10,65.107399
,1529, ,13,10,66.637001
,1532, ,13,10,57.1428986
,1541, ,13,10,65.572998
,1549, ,13,10,65.4891968
,1550, ,13,10,64.9923019
,1551, ,13,10,69.0475998
,1553, ,13,10,65.582901
,1555, ,13,10,65.4713974
,1576, ,13,10,64.1026001
,1588, ,13,10,66.7141037
,1589, ,13,10,63.6365013
,1606, ,13,10,67.2863007
,1607, ,13,10,64.2871017
,1610, ,13,10,63.5340996
,1616, ,13,10,65.5812988
,1620, ,13,10,63.4285011
,1621, ,13,10,63.2882996
,1623, ,13,10,57.1132011
,1636, ,13,10,66.7659988
,1640, ,13,10,65.5587997
,1654, ,13,10,62.098999
,1656, ,13,10,70.2703018
,1660, ,13,10,69.8143005
,1661, ,13,10,67.007103
,1663, ,13,10,64.1509018
,1664, ,13,10,62.3133011
,1670, ,13,10,68.7502975
,1671, ,13,10,65.2173996
,1672, ,13,10,65.5474014
,1711, ,13,10,66.7169037
,1712, ,13,10,66.6667023
,1716, ,13,10,65.5470963
,1718, ,13,10,60.6293983
,1723, ,13,10,59.1837997
,1724, ,13,10,63.7929993
,1745, ,13,10,63.7424011
,1764, ,13,10,73.0767975
,1776, ,13,10,66.8912964
,1784, ,13,10,65.5393982
,1794, ,13,10,68.5714035
,1797, ,13,10,61.9042015
,1810, ,13,10,65.7143021
,1811, ,13,10,64.9364014
,1821, ,13,10,67.8570023
,1827, ,13,10,65.3582001
,1849, ,13,10,66.6667023
,1868, ,13,10,65.5427017
,1869, ,13,10,60.0950012
,1871, ,13,10,67.5709
,1880, ,13,10,67.8571014
,1884, ,13,10,59.9206009
,1885, ,13,10,63.1851997
,1887, ,13,10,69.6428986
,1890, ,13,10,66.6069031
,1891, ,13,10,65.5728989
,1907, ,13,10,66.6667023
,1914, ,13,10,65.5831985
,1919, ,13,10,65.1832962
,1924, ,13,10,66.7542038
,1925, ,13,10,67.8296967
,1940, ,13,10,66.1388016
,1946, ,13,10,63.8562012
,1955, ,13,10,61.8895988
,1963, ,13,10,63.6363983
,1976, ,13,10,65.9089966
,1992, ,13,10,64.3535004
,1993, ,13,10,56.828701
,2003, ,13,10,79.9253998
,2012, ,13,10,69.2081985
,2022, ,13,10,60.8720016
,2025, ,13,10,62.5
,2064, ,13,10,65.5699005
,2066, ,13,10,65.5472031
,2072, ,13,10,66.995697
,2073, ,13,10,66.9264984
,2074, ,13,10,61.9047012
,2077, ,13,10,63.6362991
,2086, ,13,10,65.5366974
,2089, ,13,10,66.3262024
,2091, ,13,10,65.5130005
,2094, ,13,10,66.7802963
,2095, ,13,10,66.6697998
,2097, ,13,10,58.0545006
,2101, ,13,10,63.6365013
,2131, ,13,10,65.4876022
,2134, ,13,10,62.6936989
,2202, ,13,10,54.7602997
,2238, ,13,10,64.2856979
,2241, ,13,10,65.2173996
,2264, ,13,10,64.8255997
,2300, ,13,10,64.5513992
,2310, ,13,10,64.2705002
,2348, ,13,10,62.4939003
,2351, ,13,10,30.7112007
,2497, ,13,10,30.1581993
,2556, ,13,10,30.0995998
,2613, ,13,10,29.9738998
,2773, ,13,10,29.9034004
,2802, ,13,10,29.8192997
,2953, ,13,10,29.6746006
,3042, ,13,10,24.0879993
,3210, ,13,10,23.9510002
,3328, ,13,10,23.9104004
,3355, ,13,10,22.0436001
,3395, ,13,10,22.0238991
,3446, ,13,10,66.6667023
,3470, ,13,10,21.8924007
,3488, ,13,10,21.8726006
,3501, ,13,10,75.3171005
,3534, ,13,10,64.790802
,3556, ,13,10,21.3134003
,3576, ,13,10,21.2376995
,3583, ,13,10,21.2140007
,3613, ,13,10,21.1434002
,3617, ,13,10,67.430603
,3637, ,13,10,0
,3647, ,13,10,44.2285995
,3654, ,13,10,56.3576012
,3662, ,13,10,21.0743008
,3674, ,13,10,68.75
,3675, ,13,10,21.0440998
,3681, ,13,10,71.6243973
,3693, ,13,10,65.5330963
,3697, ,13,10,64.2856979
,3698, ,13,10,59.5824013
,3714, ,13,10,66.498703
,3742, ,13,10,20.8889008
,3752, ,13,10,74.7697983
,3755, ,13,10,99.8414993
,3760, ,13,10,68.2907028
,3764, ,13,10,74.8660965
,3768, ,13,10,20.8146
,3770, ,13,10,66.3302994
,3778, ,13,10,68.6274033
,3779, ,13,10,66.2854004
,3781, ,13,10,61.0119019
,3782, ,13,10,65.8439026
,3787, ,13,10,66.7552032
,3808, ,13,10,66.0140991
,3809, ,13,10,57.5237007
,3818, ,13,10,80.2738037
,3846, ,13,10,75
,3853, ,13,10,59.0149994
,3871, ,13,10,20.2714005
,3884, ,13,10,71.4285965
,3890, ,13,10,66.7692032
,3891, ,13,10,60.4061012
,3895, ,13,10,72.4067001
,3903, ,13,10,65.2173996
,3923, ,13,10,66.2270966
,3928, ,13,10,20.2290993
,3932, ,13,10,61.1982994
,3957, ,13,10,68.7182007
,3958, ,13,10,66.3459015
,3971, ,13,10,70.3703995
,3972, ,13,10,71.5675964
,3991, ,13,10,77.9950027
,3993, ,13,10,80.4690018
,4005, ,13,10,50.2282982
,4012, ,13,10,59.1394997
,4014, ,13,10,64.0702972
,4020, ,13,10,63.1674995
,4021, ,13,10,75
,4033, ,13,10,66.6667023
,4034, ,13,10,66.2285004
,4051, ,13,10,64.9741974
,4052, ,13,10,20.2078991
,4063, ,13,10,63.8888016
,4075, ,13,10,63.7443008
,4077, ,13,10,66.1978989
,4107, ,13,10,67.071701
,4108, ,13,10,66.2249985
,4126, ,13,10,66.1304016
,4127, ,13,10,61.5413017
,4136, ,13,10,67.8834
,4137, ,13,10,20.1557007
,4140, ,13,10,20.1809006
,4142, ,13,10,63.6363983
,4143, ,13,10,65.0820999
,4150, ,13,10,72.8264999
,4153, ,13,10,62.6911011
,4168, ,13,10,62.1622009
,4169, ,13,10,65.9845963
,4177, ,13,10,66.6666031
,4178, ,13,10,68.4097977
,4199, ,13,10,57.087101
,4221, ,13,10,66.0892029
,4227, ,13,10,64.7445984
,4228, ,13,10,63.9660988
,4232, ,13,10,66.1430969
,4238, ,13,10,19.0060997
,4242, ,13,10,64.9785004
,4245, ,13,10,66.6667023
,4258, ,13,10,18.9780006
,4271, ,13,10,59.5369987
,4272, ,13,10,67.6872025
,4280, ,13,10,65.9670029
,4281, ,13,10,66.6667023
,4288, ,13,10,65.7589035
,4295, ,13,10,65.2164993
,4298, ,13,10,58.6618004
,4311, ,13,10,68.4210968
,4316, ,13,10,64.5770035
,4318, ,13,10,68.3398972
,4328, ,13,10,65.8621979
,4329, ,13,10,66.6667023
,4333, ,13,10,67.4747009
,4339, ,13,10,67.3914032
,4340, ,13,10,65.177597
,4341, ,13,10,64.4962997
,4366, ,13,10,18.9568996
,4372, ,13,10,69.1501007
,4373, ,13,10,67.6901016
,4377, ,13,10,65.8215027
,4382, ,13,10,57.8308983
,4399, ,13,10,66.6667023
,4409, ,13,10,65.7643967
,4439, ,13,10,65.2099991
,4445, ,13,10,65.5108032
,4465, ,13,10,66.2477036
,4466, ,13,10,65.1545029
,4476, ,13,10,64.498703
,4494, ,13,10,65.4252014
,4495, ,13,10,65.8535995
,4497, ,13,10,62.8571014
,4498, ,13,10,64.3848038
,4503, ,13,10,56.0452995
,4504, ,13,10,64.9725037
,4505, ,13,10,18.7765007
,4521, ,13,10,65.9726028
,4533, ,13,10,65.3281021
,4536, ,13,10,64.847702
,4545, ,13,10,61.6400986
,4546, ,13,10,65.3869019
,4547, ,13,10,63.5116005
,4553, ,13,10,64.444397
,4565, ,13,10,63.9373016
,4576, ,13,10,65.0923004
,4577, ,13,10,66.7152023
,4580, ,13,10,18.7450008
,4587, ,13,10,18.7360992
,4602, ,13,10,64.9816971
,4603, ,13,10,18.7078991
,4605, ,13,10,65.3808975
,4606, ,13,10,67.7418976
,4610, ,13,10,64.2485962
,4611, ,13,10,18.6760998
,4612, ,13,10,18.6620007
,4625, ,13,10,62.5603981
,4632, ,13,10,62.5443993
,4634, ,13,10,63.2957001
,4641, ,13,10,18.3104
,4644, ,13,10,64.5541
,4648, ,13,10,69.3880005
,4660, ,13,10,65.5171967
,4664, ,13,10,64.3690033
,4666, ,13,10,63.3904991
,4670, ,13,10,63.0266991
,4671, ,13,10,66.7427979
,4677, ,13,10,65.254097
,4680, ,13,10,63.6363983
,4681, ,13,10,62
,4683, ,13,10,62.5472984
,4690, ,13,10,64.5639038
,4700, ,13,10,64.5631027
,4704, ,13,10,61.6436996
,4717, ,13,10,65.2296982
,4721, ,13,10,64.5009003
,4722, ,13,10,67.8216019
,4728, ,13,10,68.4209976
,4732, ,13,10,68.4632034
,4741, ,13,10,65.3130035
,4742, ,13,10,64.5898972
,4743, ,13,10,63.0768013
,4750, ,13,10,60.7843018
,4759, ,13,10,68.2617035
,4770, ,13,10,60.7027016
,4775, ,13,10,18.2947998
,4791, ,13,10,65.8955994
,4792, ,13,10,65.3251038
,4800, ,13,10,18.2663002
,4803, ,13,10,65.9437027
,4821, ,13,10,63.6024017
,4823, ,13,10,60.7142982
,4854, ,13,10,65.5111008
,4858, ,13,10,18.2520008
,4859, ,13,10,64.9253006
,4861, ,13,10,65.2088013
,4873, ,13,10,58.1394005
,4886, ,13,10,64.0462036
,4889, ,13,10,65.1648026
,4890, ,13,10,66.7289963
,4891, ,13,10,63.4656982
,4899, ,13,10,65.2052994
,4901, ,13,10,61.5386009
,4906, ,13,10,61.8913002
,4912, ,13,10,63.5284004
,4920, ,13,10,18.0771999
,4924, ,13,10,63.8819008
,4940, ,13,10,64.9842987
,4956, ,13,10,65.3844986
,4959, ,13,10,63.4771996
,4963, ,13,10,63.8889008
,4964, ,13,10,62.9655991
,4970, ,13,10,62.790699
,4976, ,13,10,65.2207031
,4984, ,13,10,61.9309998
,4996, ,13,10,64.3805008
,5002, ,13,10,18.0690002
,5005, ,13,10,17.8167
,5007, ,13,10,63.7182007
,5021, ,13,10,17.7798004
,5023, ,13,10,64.9582977
,5031, ,13,10,17.8073006
,5036, ,13,10,63.8390007
,5040, ,13,10,65.0213013
,5048, ,13,10,17.7646008
,5063, ,13,10,63.2891998
,5068, ,13,10,64.5997009
,5075, ,13,10,65.5108032
,5077, ,13,10,64.9543991
,5078, ,13,10,17.7066994
,5079, ,13,10,65.1790009
,5081, ,13,10,65.7718964
,5082, ,13,10,17.7343998
,5086, ,13,10,70
,5097, ,13,10,64.4979019
,5098, ,13,10,64.9645004
,5115, ,13,10,67.2817993
,5118, ,13,10,61.8093987
,5121, ,13,10,64.6186981
,5130, ,13,10,66.0727997
,5133, ,13,10,65.1924973
,5137, ,13,10,17.6884995
,5139, ,13,10,62.9389
,5151, ,13,10,65.0699997
,5152, ,13,10,64.2286987
,5156, ,13,10,17.6723003
,5157, ,13,10,62.4272003
,5159, ,13,10,65.3554001
,5178, ,13,10,64.330101
,5184, ,13,10,61.9094009
,5196, ,13,10,64.9085007
,5197, ,13,10,64.8395996
,5201, ,13,10,70.7315979
,5205, ,13,10,65.1350021
,5245, ,13,10,66.2614975
,5249, ,13,10,64.4263
,5251, ,13,10,66.6667023
,5252, ,13,10,62.6369019
,5253, ,13,10,64.5210037
,5254, ,13,10,17.6576996
,5267, ,13,10,66.7014008
,5268, ,13,10,61.8181992
,5281, ,13,10,67.9570007
,5282, ,13,10,65.0800018
,5284, ,13,10,61.960701
,5286, ,13,10,68.75
,5290, ,13,10,68.8603973
,5291, ,13,10,67.7695999
,5293, ,13,10,64.832901
,5294, ,13,10,63.6363983
,5299, ,13,10,64.5159988
,5300, ,13,10,64.8646011
,5302, ,13,10,64.4574966
,5303, ,13,10,67.9554977
,5304, ,13,10,65.3262024
,5305, ,13,10,65.7894974
,5306, ,13,10,64.0695038
,5310, ,13,10,17.5440006
,5326, ,13,10,70.0880966
,5328, ,13,10,67.387001
,5340, ,13,10,17.5160999
,5348, ,13,10,67.584198
,5349, ,13,10,67.3945999
,5350, ,13,10,64.1054001
,5357, ,13,10,66.2408981
,5379, ,13,10,58.6324997
,5380, ,13,10,64.8919983
,5384, ,13,10,64.9922028
,5385, ,13,10,60.9552994
,5386, ,13,10,69.047699
,5399, ,13,10,59.3405991
,5405, ,13,10,64.9870987
,5406, ,13,10,70.8333969
,5407, ,13,10,67.8735962
,5412, ,13,10,68.1818008
,5414, ,13,10,66.7369003
,5415, ,13,10,64.4994965
,5421, ,13,10,63.6646004
,5425, ,13,10,64.7059021
,5440, ,13,10,64.0304031
,5447, ,13,10,65.0263977
,5460, ,13,10,64.5614014
,5463, ,13,10,66.0376968
,5468, ,13,10,64.561203
,5469, ,13,10,65.0458984
,5471, ,13,10,64.4067001
,5474, ,13,10,8.1826601
,5476, ,13,10,65.1332016
,5491, ,13,10,61.5816002
,5497, ,13,10,65.0438995
,5504, ,13,10,65.8722992
,5507, ,13,10,62.4025993
,5513, ,13,10,64.9585037
,5520, ,13,10,65.6204987
,5540, ,13,10,70
,5544, ,13,10,64.3914032
,5545, ,13,10,65.0444031
,5546, ,13,10,65.3716965
,5552, ,13,10,65.6688995
,5556, ,13,10,65.231102
,5557, ,13,10,8.1758204
,5570, ,13,10,8.1757002
,5605, ,13,10,64.9505997
,5610, ,13,10,61.9478989
,5613, ,13,10,63.043499
,5631, ,13,10,65.4227982
,5643, ,13,10,64.9805984
,5677, ,13,10,66.6668015
,5679, ,13,10,64.9910965
,5701, ,13,10,64.4720001
,5712, ,13,10,64.396698
,5744, ,13,10,63.0838013
,5778, ,13,10,65.3181
,5862, ,13,10,64.9912033
,5864, ,13,10,60.9506989
,5867, ,13,10,64.7281036
,5868, ,13,10,68.3365021
,5884, ,13,10,60.5180016
,5895, ,13,10,58.1285019
,5912, ,13,10,61.7481003
,5918, ,13,10,57.0661011
,5948, ,13,10,65.017601
,5949, ,13,10,64.2856979
,5992, ,13,10,57.4073982
,6029, ,13,10,64.9840012
,6057, ,13,10,66.1378021
,6058, ,13,10,64.3852997
,6059, ,13,10,62.7452011
,6064, ,13,10,56.5894012
,6093, ,13,10,64.9781036
,6112, ,13,10,55.7336006
,6130, ,13,10,67.2447968
,6179, ,13,10,65.114502
,6180, ,13,10,63.9720993
,6209, ,13,10,61.7938004
,6210, ,13,10,66
,6226, ,13,10,54.4239006
,6251, ,13,10,64.973999
,6268, ,13,10,20.8957996
,6278, ,13,10,64.7782974
,6312, ,13,10,20.8306999
,6313, ,13,10,64.5832977
,6328, ,13,10,53.9566994
,6342, ,13,10,51.1749001
,6427, ,13,10,20.3910007
,6471, ,13,10,50.1049004
,6535, ,13,10,20.2915001
,6583, ,13,10,20.2213001
,6634, ,13,10,47.783699
,6651, ,13,10,47.3908997
,6688, ,13,10,47.0069008
,6699, ,13,10,20.1231995
,6756, ,13,10,46.6725998
,6808, ,13,10,20.0076008
,6809, ,13,10,19.8929996
,6822, ,13,10,46.2686996
,6829, ,13,10,20.0963993
,6910, ,13,10,19.7908993
,6912, ,13,10,19.8526993
,6926, ,13,10,42.037899
,6964, ,13,10,18.3924999
,6983, ,13,10,41.7391014
,7013, ,13,10,18.3383007
,7035, ,13,10,30.5925007
,7043, ,13,10,18.2847996
,7070, ,13,10,30.1243992
,7146, ,13,10,18.2497997
,7159, ,13,10,29.8136997
,7170, ,13,10,18.2001991
,7251, ,13,10,29.7353992
,7263, ,13,10,18.1515999
,7292, ,13,10,28.9911995
,7333, ,13,10,18.0452003
,7355, ,13,10,28.7031002
,7384, ,13,10,17.8139
,7437, ,13,10,26.8258991
,7445, ,13,10,17.6993999
,7480, ,13,10,26.6987991
,7569, ,13,10,26.5485992
,7602, ,13,10,26.3721008
,7605, ,13,10,17.6257992
,7629, ,13,10,13.3556995
,7630, ,13,10,12.2952003
,7652, ,13,10,25.4988003
,7657, ,13,10,13.3722
,7668, ,13,10,25.2863998
,7684, ,13,10,17.5368996
,7685, ,13,10,13.4250002
,7711, ,13,10,12.2833996
,7712, ,13,10,12.2587996
,7714, ,13,10,25.1774998
,7741, ,13,10,25.0482998
,7749, ,13,10,12.2207003
,7940, ,13,10,12.1780996
,7950, ,13,10,12.0094004
,8049, ,13,10,10.6016998
,8136, ,13,10,10.5700998
,8139, ,13,10,10.5826998
,8175, ,13,10,10.4982996
,8194, ,13,10,10.3958998
,8272, ,13,10,10.3804998
,8273, ,13,10,10.3600998
,8280, ,13,10,10.3452997
,8353, ,13,10,10.3002005
,8396, ,13,10,9.54741
,8399, ,13,10,10.2122002
,8415, ,13,10,9.4500504
,8584, ,13,10,9.4363899
,8599, ,13,10,9.4140596
,8608, ,13,10,9.3947001
,8701, ,13,10,9.3758097
,8813, ,13,10,9.3397999
,8845, ,13,10,9.3282204
,8852, ,13,10,9.3014803
,8873, ,13,10,9.2564898
,8953, ,13,10,9.24543
,8991, ,13,10,9.2316198
,9013, ,13,10,9.2110796
,43, ,14,50,0
,61, ,14,50,0
,62, ,14,50,0
,74, ,14,50,0
,86, ,14,50,0
,89, ,14,50,0
,91, ,14,50,0
,95, ,14,50,3.5753
,105, ,14,50,0.0645062
,106, ,14,50,0.213285
,114, ,14,50,0
,119, ,14,50,0.0808995
,129, ,14,50,10
,137, ,14,50,0.593019
,140, ,14,50,11.0172005
,147, ,14,50,0.827781
,148, ,14,50,0
,150, ,14,50,0
,153, ,14,50,2.4044299
,157, ,14,50,4.9334602
,160, ,14,50,1.29453
,161, ,14,50,3.20155
,166, ,14,50,2.38095
,169, ,14,50,1.7396801
,181, ,14,50,6.25
,182, ,14,50,0
,183, ,14,50,0.188826
,187, ,14,50,0
,189, ,14,50,0
,204, ,14,50,0
,205, ,14,50,0
,206, ,14,50,2.87304
,207, ,14,50,3.1278
,208, ,14,50,3.01636
,209, ,14,50,2.7398901
,211, ,14,50,0
,217, ,14,50,3.3467
,223, ,14,50,2.9725699
,225, ,14,50,2.5975299
,226, ,14,50,0
,227, ,14,50,3.1805401
,228, ,14,50,0
,234, ,14,50,2.3411801
,235, ,14,50,0
,237, ,14,50,3.0825
,239, ,14,50,2.76512
,242, ,14,50,0
,243, ,14,50,2.9844601
,250, ,14,50,0
,251, ,14,50,7.53758
,261, ,14,50,0
,262, ,14,50,0
,267, ,14,50,7.6630402
,294, ,14,50,5.5555601
,316, ,14,50,0
,330, ,14,50,0
,333, ,14,50,5.5335002
,344, ,14,50,0
,349, ,14,50,2.6342499
,351, ,14,50,1.94077
,352, ,14,50,0.619534
,358, ,14,50,2.58165
,367, ,14,50,0
,374, ,14,50,0
,375, ,14,50,0
,376, ,14,50,1.56047
,383, ,14,50,0
,384, ,14,50,0.946563
,385, ,14,50,0
,386, ,14,50,0
,391, ,14,50,8.1604404
,393, ,14,50,2.47258
,401, ,14,50,0
,416, ,14,50,4.5984101
,419, ,14,50,5.04706
,422, ,14,50,4.5900998
,423, ,14,50,0
,430, ,14,50,8.3333302
,434, ,14,50,4.0966401
,437, ,14,50,2.58899
,440, ,14,50,4.7077999
,443, ,14,50,0
,445, ,14,50,3.5729499
,450, ,14,50,9.1170397
,451, ,14,50,3.06617
,459, ,14,50,2.8722999
,475, ,14,50,0
,476, ,14,50,8.3333302
